qpid	goid	ontology	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
gene-OO714_RS09185	0003735	MF	structural_constituent_of_ribosome	3.83471980149	0.589037037622	2	100
gene-OO714_RS09185	0005840	CC	ribosome	3.19146039705	0.564094848078	2	100
gene-OO714_RS09185	0005829	CC	cytosol	0.323201333707	0.387247360022	10	5
gene-OO714_RS09185	0008073	MF	ornithine_decarboxylase_inhibitor_activity	0.138172992592	0.358673203812	10	1
gene-OO714_RS09185	0000028	BP	ribosomal_small_subunit_assembly	0.125835353567	0.356207201367	23	1
gene-OO714_RS01625	0005829	CC	cytosol	5.5299936282	0.646151426799	1	81
gene-OO714_RS01625	0003735	MF	structural_constituent_of_ribosome	3.83482548129	0.589040955571	1	100
gene-OO714_RS01625	0006412	BP	translation	3.36788274185	0.57116802165	1	100
gene-OO714_RS01625	1990904	CC	ribonucleoprotein_complex	4.46222977616	0.611420343081	2	100
gene-OO714_RS01625	0005840	CC	ribosome	3.19154834948	0.564098422343	3	100
gene-OO714_RS01565	0004385	MF	guanylate_kinase_activity	11.6467234377	0.800228340367	1	100
gene-OO714_RS01565	0046710	BP	GDP_metabolic_process	11.2519046085	0.791756829268	1	100
gene-OO714_RS01565	0005737	CC	cytoplasm	2.0198415357	0.511059879557	1	100
gene-OO714_RS01565	0046037	BP	GMP_metabolic_process	9.46032773745	0.751301016683	6	100
gene-OO714_RS01565	0005524	MF	ATP_binding	2.9779827594	0.555269211269	7	100
gene-OO714_RS01565	0016310	BP	phosphorylation	4.14066090772	0.600161874941	19	100
gene-OO714_RS01565	0042802	MF	identical_protein_binding	0.0948643716869	0.349421687612	25	1
gene-OO714_RS14415	0004141	MF	dethiobiotin_synthase_activity	12.4221744576	0.816458928575	1	10
gene-OO714_RS14415	0009102	BP	biotin_biosynthetic_process	10.0324030313	0.764606027799	1	10
gene-OO714_RS14415	0005737	CC	cytoplasm	2.01913135063	0.511023597852	1	10
gene-OO714_RS14415	0000287	MF	magnesium_ion_binding	5.63546295234	0.649392168235	4	10
gene-OO714_RS14415	0005524	MF	ATP_binding	2.9769356877	0.555225156783	6	10
gene-OO714_RS16495	0004807	MF	triose-phosphate_isomerase_activity	11.1272572121	0.789051534418	1	100
gene-OO714_RS16495	0006094	BP	gluconeogenesis	8.47812315362	0.727481988231	1	100
gene-OO714_RS16495	0005737	CC	cytoplasm	2.00121923948	0.51010639054	1	99
gene-OO714_RS16495	0006096	BP	glycolytic_process	7.41262902184	0.7000236069	5	100
gene-OO714_RS16495	0004190	MF	aspartic-type_endopeptidase_activity	0.0757725462018	0.344668933217	6	1
gene-OO714_RS16495	0046166	BP	glyceraldehyde-3-phosphate_biosynthetic_process	1.10480535039	0.457319315273	23	7
gene-OO714_RS16495	0019563	BP	glycerol_catabolic_process	0.69546374905	0.425788769255	27	7
gene-OO714_RS16495	0006508	BP	proteolysis	0.0420540906578	0.334476300568	50	1
gene-OO714_RS02455	0050570	MF	4-hydroxythreonine-4-phosphate_dehydrogenase_activity	12.8099139477	0.824384450562	1	94
gene-OO714_RS02455	0008615	BP	pyridoxine_biosynthetic_process	10.0509122287	0.765030082173	1	94
gene-OO714_RS02455	0005737	CC	cytoplasm	2.01986652067	0.511061155865	1	94
gene-OO714_RS02455	0050897	MF	cobalt_ion_binding	10.8885174111	0.783827381934	2	87
gene-OO714_RS02455	0042823	BP	pyridoxal_phosphate_biosynthetic_process	9.97159974733	0.763210235804	3	93
gene-OO714_RS02455	0051287	MF	NAD_binding	6.65199677159	0.679192074703	3	94
gene-OO714_RS02455	0000287	MF	magnesium_ion_binding	5.37537821098	0.641344194718	6	87
gene-OO714_RS02455	0008270	MF	zinc_ion_binding	4.86577001732	0.624989281597	7	87
gene-OO714_RS02455	0042803	MF	protein_homodimerization_activity	0.118761727536	0.354738567646	22	1
gene-OO714_RS01405	0071424	MF	rRNA_(cytosine-N4-)-methyltransferase_activity	11.6759906506	0.800850559735	1	100
gene-OO714_RS01405	0070475	BP	rRNA_base_methylation	9.45439059799	0.751160855118	1	100
gene-OO714_RS01405	0005737	CC	cytoplasm	2.01987255504	0.511061464118	1	100
gene-OO714_RS01405	0042803	MF	protein_homodimerization_activity	0.0909421626017	0.348487409741	14	1
gene-OO714_RS13295	0004781	MF	sulfate_adenylyltransferase_(ATP)_activity	11.2019950886	0.790675421738	1	100
gene-OO714_RS13295	0070814	BP	hydrogen_sulfide_biosynthetic_process	10.4481938804	0.774039631299	1	95
gene-OO714_RS13295	0009336	CC	sulfate_adenylyltransferase_complex_(ATP)	0.430777990957	0.400000102909	1	2
gene-OO714_RS13295	0000103	BP	sulfate_assimilation	10.1616788918	0.767559679107	3	100
gene-OO714_RS13295	0003924	MF	GTPase_activity	6.66356468864	0.679517556783	4	100
gene-OO714_RS13295	0005525	MF	GTP_binding	5.95917248957	0.659153765623	5	100
gene-OO714_RS13295	0005829	CC	cytosol	0.0530802267248	0.338152840586	6	1
gene-OO714_RS13295	0016310	BP	phosphorylation	0.420592611618	0.398866718401	10	11
gene-OO714_RS13295	0005886	CC	plasma_membrane	0.0211229078607	0.325802964516	10	1
gene-OO714_RS13295	0005524	MF	ATP_binding	2.97806052594	0.555272482908	14	100
gene-OO714_RS13295	0009970	BP	cellular_response_to_sulfate_starvation	0.242549244802	0.376209967348	14	1
gene-OO714_RS13295	0019419	BP	sulfate_reduction	0.201184631436	0.369827441466	15	2
gene-OO714_RS13295	0010438	BP	cellular_response_to_sulfur_starvation	0.162916546419	0.363306962597	21	1
gene-OO714_RS13295	0034599	BP	cellular_response_to_oxidative_stress	0.0730904921287	0.343955187799	29	1
gene-OO714_RS13295	0004020	MF	adenylylsulfate_kinase_activity	1.21822812556	0.464962136203	31	11
gene-OO714_RS13295	0097216	MF	guanosine_tetraphosphate_binding	0.125206955687	0.356078431808	36	1
gene-OO714_RS13295	0005515	MF	protein_binding	0.051864283167	0.337767457667	37	1
gene-OO714_RS11625	0008176	MF	tRNA_(guanine-N7-)-methyltransferase_activity	11.6901074281	0.80115040287	1	100
gene-OO714_RS11625	0106004	BP	tRNA_(guanine-N7)-methylation	11.2970671498	0.792733317103	1	100
gene-OO714_RS11625	0043527	CC	tRNA_methyltransferase_complex	0.724940139923	0.428328240979	1	6
gene-OO714_RS14625	0004324	MF	ferredoxin-NADP+_reductase_activity	12.1374645366	0.810560307123	1	3
gene-OO714_RS14625	0042167	BP	heme_catabolic_process	5.41552598409	0.642599024775	1	1
gene-OO714_RS14625	0005829	CC	cytosol	2.25656443876	0.522817487435	1	1
gene-OO714_RS14625	0003994	MF	aconitate_hydratase_activity	3.78495361441	0.587185979211	5	1
gene-OO714_RS14625	0009410	BP	response_to_xenobiotic_stimulus	3.50441497849	0.576515601407	5	1
gene-OO714_RS14625	0000104	MF	succinate_dehydrogenase_activity	3.66615294209	0.582717353998	6	1
gene-OO714_RS14625	0000303	BP	response_to_superoxide	3.28012337512	0.567673330059	6	1
gene-OO714_RS14625	0071949	MF	FAD_binding	2.62140274076	0.539789640009	8	1
gene-OO714_RS14625	0034599	BP	cellular_response_to_oxidative_stress	3.10724756705	0.560649652756	9	1
gene-OO714_RS14625	0016226	BP	iron-sulfur_cluster_assembly	2.78133493499	0.546854900194	12	1
gene-OO714_RS03040	0008381	MF	mechanosensitive_monoatomic_ion_channel_activity	10.2096285949	0.768650437064	1	100
gene-OO714_RS03040	0034220	BP	monoatomic_ion_transmembrane_transport	4.28143786975	0.605142550025	1	100
gene-OO714_RS03040	0005886	CC	plasma_membrane	2.68401158392	0.542580481722	1	100
gene-OO714_RS09415	0022402	BP	cell_cycle_process	7.09929874082	0.691578274558	1	33
gene-OO714_RS09415	0009295	CC	nucleoid	4.69529170279	0.619328388391	1	19
gene-OO714_RS09415	0003677	MF	DNA_binding	3.25851183889	0.566805580711	1	33
gene-OO714_RS09415	0005737	CC	cytoplasm	1.05866105887	0.454098103906	2	20
gene-OO714_RS09415	0005694	CC	chromosome	0.869869630226	0.440123396091	3	4
gene-OO714_RS09415	0005515	MF	protein_binding	0.179442312545	0.366207637356	6	1
gene-OO714_RS09415	0051301	BP	cell_division	3.0065730047	0.556469138142	8	19
gene-OO714_RS09415	0022607	BP	cellular_component_assembly	2.64154773851	0.540691221517	9	19
gene-OO714_RS09415	0045881	BP	positive_regulation_of_sporulation_resulting_in_formation_of_a_cellular_spore	2.19289621272	0.519718414487	10	4
gene-OO714_RS15960	0003917	MF	DNA_topoisomerase_type_I_(single_strand_cut,_ATP-independent)_activity	10.3401266158	0.771606096604	1	22
gene-OO714_RS15960	0006265	BP	DNA_topological_change	8.28861972843	0.722730263593	1	22
gene-OO714_RS15960	0005694	CC	chromosome	5.75603070904	0.653059908256	1	20
gene-OO714_RS15960	0003677	MF	DNA_binding	3.258736406	0.56681461233	6	22
gene-OO714_RS15960	0046872	MF	metal_ion_binding	2.49250619973	0.53393701252	7	22
gene-OO714_RS15960	0005515	MF	protein_binding	0.176745218403	0.3657436443	15	1
gene-OO714_RS14745	0061731	MF	ribonucleoside-diphosphate_reductase_activity	10.5574432023	0.776487025395	1	3
gene-OO714_RS14745	0009263	BP	deoxyribonucleotide_biosynthetic_process	8.67246304336	0.732300146447	1	3
gene-OO714_RS14745	0006260	BP	DNA_replication	5.98389976073	0.659888397912	3	3
gene-OO714_RS14745	0046872	MF	metal_ion_binding	2.4908359923	0.533860194753	6	3
gene-OO714_RS04110	0033539	BP	fatty_acid_beta-oxidation_using_acyl-CoA_dehydrogenase	7.60303251496	0.705068628434	1	13
gene-OO714_RS04110	0050660	MF	flavin_adenine_dinucleotide_binding	5.83090725538	0.655318383576	1	24
gene-OO714_RS04110	0005759	CC	mitochondrial_matrix	5.29448331632	0.638801486883	1	13
gene-OO714_RS04110	0009055	MF	electron_transfer_activity	4.76817025481	0.621760757914	2	24
gene-OO714_RS04110	0022900	BP	electron_transport_chain	4.31526962342	0.606327256861	10	24
gene-OO714_RS04110	0045251	CC	electron_transfer_flavoprotein_complex	0.981000341425	0.448514009882	11	1
gene-OO714_RS04110	0005507	MF	copper_ion_binding	0.327164652346	0.3877519443	13	1
gene-OO714_RS04110	0009274	CC	peptidoglycan-based_cell_wall	0.354262846555	0.391123016404	14	1
gene-OO714_RS04110	0005829	CC	cytosol	0.218592535507	0.372586634692	17	1
gene-OO714_RS04110	0005634	CC	nucleus	0.153676367948	0.361620690548	19	1
gene-OO714_RS04110	0005886	CC	plasma_membrane	0.0869873825237	0.347524741275	21	1
gene-OO714_RS04110	0045333	BP	cellular_respiration	0.440120316106	0.401027951443	31	2
gene-OO714_RS04110	0019605	BP	butyrate_metabolic_process	0.412877722899	0.39799907581	33	1
gene-OO714_RS04110	0009063	BP	amino_acid_catabolic_process	0.349308045547	0.390516522282	34	1
gene-OO714_RS04110	0009399	BP	nitrogen_fixation	0.192601618192	0.368423054073	39	1
gene-OO714_RS08475	0008908	MF	isochorismatase_activity	14.2660017804	0.846423727835	1	11
gene-OO714_RS08475	0002047	BP	phenazine_biosynthetic_process	7.24758041167	0.695597720283	1	4
gene-OO714_RS08475	0005829	CC	cytosol	0.647042390153	0.4214973484	1	1
gene-OO714_RS08475	0009237	BP	siderophore_metabolic_process	5.35554931119	0.640722708086	4	5
gene-OO714_RS08475	0005886	CC	plasma_membrane	0.257486028837	0.378378953884	4	1
gene-OO714_RS08475	0047527	MF	2,3-dihydroxybenzoate-serine_ligase_activity	5.0043940876	0.629519704951	5	3
gene-OO714_RS08475	0000287	MF	magnesium_ion_binding	1.62243439646	0.489648234049	9	3
gene-OO714_RS08475	0033068	BP	macrolide_biosynthetic_process	3.65072847562	0.582131891607	11	3
gene-OO714_RS08475	0031177	MF	phosphopantetheine_binding	0.94353321213	0.445740946014	11	1
gene-OO714_RS08475	0042802	MF	identical_protein_binding	0.867780968524	0.439960714439	13	1
gene-OO714_RS08475	0009713	BP	catechol-containing_compound_biosynthetic_process	3.42163236119	0.573285948881	15	3
gene-OO714_RS08475	0016765	MF	transferase_activity,_transferring_alkyl_or_aryl_(other_than_methyl)_groups	0.660424415625	0.422698959197	18	1
gene-OO714_RS08475	0019184	BP	nonribosomal_peptide_biosynthetic_process	2.7700672886	0.546363897693	22	3
gene-OO714_RS17860	0034213	BP	quinolinate_catabolic_process	13.9368152035	0.844411414688	1	6
gene-OO714_RS17860	0004514	MF	nicotinate-nucleotide_diphosphorylase_(carboxylating)_activity	11.6642194464	0.800600398425	1	9
gene-OO714_RS17860	0005737	CC	cytoplasm	1.45021441629	0.479556880182	1	6
gene-OO714_RS17860	0009274	CC	peptidoglycan-based_cell_wall	1.02452513769	0.451669739943	2	1
gene-OO714_RS17860	0009435	BP	NAD_biosynthetic_process	8.49483427095	0.727898453126	3	9
gene-OO714_RS17860	0005886	CC	plasma_membrane	0.251566770052	0.377527139692	7	1
gene-OO714_RS17860	0006531	BP	aspartate_metabolic_process	1.99904282055	0.509994665657	52	1
gene-OO714_RS04400	0102025	MF	ABC-type_thiosulfate_transporter_activity	9.05261466205	0.741571419327	1	56
gene-OO714_RS04400	0015709	BP	thiosulfate_transport	8.77633113637	0.734853159237	1	56
gene-OO714_RS04400	0043190	CC	ATP-binding_cassette_(ABC)_transporter_complex	6.52198083045	0.675514215919	1	100
gene-OO714_RS04400	0015419	MF	ABC-type_sulfate_transporter_activity	7.56922176719	0.70417741524	2	56
gene-OO714_RS04400	1902358	BP	sulfate_transmembrane_transport	6.62275231325	0.678367970169	2	56
gene-OO714_RS04400	0098656	BP	monoatomic_anion_transmembrane_transport	5.22140945623	0.636487860571	5	56
gene-OO714_RS04400	0016887	MF	ATP_hydrolysis_activity	4.55826585252	0.614703389174	10	100
gene-OO714_RS04400	0015847	BP	putrescine_transport	4.00070722456	0.595125671117	10	38
gene-OO714_RS04400	1902047	BP	polyamine_transmembrane_transport	3.88290710495	0.59081795786	11	41
gene-OO714_RS04400	0009507	CC	chloroplast	0.1199556935	0.35498946892	12	2
gene-OO714_RS04400	0015594	MF	ABC-type_putrescine_transporter_activity	4.18648979963	0.601792463562	14	38
gene-OO714_RS04400	0034755	BP	iron_ion_transmembrane_transport	0.236040981906	0.375244039175	23	3
gene-OO714_RS04400	0005524	MF	ATP_binding	2.97802489259	0.555270983818	26	100
gene-OO714_RS04400	0015848	BP	spermidine_transport	0.127483411451	0.356543397487	28	1
gene-OO714_RS04400	0015408	MF	ABC-type_ferric_iron_transporter_activity	0.306819243297	0.385128119331	44	3
gene-OO714_RS04400	0005515	MF	protein_binding	0.0601954828836	0.340324482782	54	1
gene-OO714_RS18130	0045717	BP	negative_regulation_of_fatty_acid_biosynthetic_process	14.6125140773	0.848517027133	1	26
gene-OO714_RS18130	0003700	MF	DNA-binding_transcription_factor_activity	4.7712732612	0.621863908755	1	26
gene-OO714_RS18130	0005737	CC	cytoplasm	2.01932423942	0.511033452723	1	26
gene-OO714_RS18130	0003677	MF	DNA_binding	3.25802099981	0.566785839106	3	26
gene-OO714_RS18130	0006633	BP	fatty_acid_biosynthetic_process	7.02427082552	0.689528510879	12	26
gene-OO714_RS18130	0006355	BP	regulation_of_DNA-templated_transcription	3.50537455445	0.576552813019	28	26
gene-OO714_RS18130	1902679	BP	negative_regulation_of_RNA_biosynthetic_process	0.285533205843	0.382288066093	57	1
gene-OO714_RS08665	0016887	MF	ATP_hydrolysis_activity	4.55808828498	0.614697351014	1	70
gene-OO714_RS08665	0005886	CC	plasma_membrane	2.63445690829	0.54037426753	1	69
gene-OO714_RS08665	0098661	BP	inorganic_anion_transmembrane_transport	1.23690276245	0.466185821101	1	13
gene-OO714_RS08665	1902025	BP	nitrate_import	0.98199973261	0.448587246282	4	6
gene-OO714_RS08665	0098656	BP	monoatomic_anion_transmembrane_transport	0.84717901623	0.438345460403	5	9
gene-OO714_RS08665	0098533	CC	ATPase_dependent_transmembrane_transport_complex	0.407442876723	0.397382978306	5	5
gene-OO714_RS08665	0005524	MF	ATP_binding	2.97790888344	0.555266103266	7	70
gene-OO714_RS08665	0015709	BP	thiosulfate_transport	0.642256873154	0.421064630997	8	4
gene-OO714_RS08665	0008272	BP	sulfate_transport	0.484012024403	0.405717052377	12	4
gene-OO714_RS08665	0042128	BP	nitrate_assimilation	0.460720312087	0.40325650546	13	3
gene-OO714_RS08665	0015103	MF	inorganic_anion_transmembrane_transporter_activity	1.27824556297	0.468862426682	23	13
gene-OO714_RS08665	0010438	BP	cellular_response_to_sulfur_starvation	0.330145370456	0.388129419578	23	1
gene-OO714_RS08665	0006817	BP	phosphate_ion_transport	0.212666436297	0.371660099934	25	3
gene-OO714_RS08665	1901702	MF	salt_transmembrane_transporter_activity	0.908363389321	0.443087360953	26	10
gene-OO714_RS08665	0042626	MF	ATPase-coupled_transmembrane_transporter_activity	0.634742829575	0.420381927999	32	9
gene-OO714_RS08665	1901682	MF	sulfur_compound_transmembrane_transporter_activity	0.4594991135	0.403125800428	40	4
gene-OO714_RS08665	0005315	MF	inorganic_phosphate_transmembrane_transporter_activity	0.242484765173	0.376200461562	43	3
gene-OO714_RS11660	0004038	MF	allantoinase_activity	14.084261446	0.84531565757	1	1
gene-OO714_RS11660	0006145	BP	purine_nucleobase_catabolic_process	11.4404665076	0.795820975929	1	1
gene-OO714_RS11660	0005737	CC	cytoplasm	2.01364473596	0.510743084121	1	1
gene-OO714_RS11660	0004151	MF	dihydroorotase_activity	11.2844048669	0.792459735099	2	1
gene-OO714_RS11660	0046872	MF	metal_ion_binding	2.48495018296	0.533589283509	5	1
gene-OO714_RS11660	0006221	BP	pyrimidine_nucleotide_biosynthetic_process	7.16514707876	0.69336834508	6	1
gene-OO714_RS17840	0003755	MF	peptidyl-prolyl_cis-trans_isomerase_activity	8.31111937146	0.72329725531	1	10
gene-OO714_RS17840	0006457	BP	protein_folding	6.6686672513	0.67966103585	1	10
gene-OO714_RS17840	0009279	CC	cell_outer_membrane	2.45869908004	0.532377076256	1	4
gene-OO714_RS17840	0042597	CC	periplasmic_space	0.710524995976	0.427092920184	7	1
gene-OO714_RS17840	0005576	CC	extracellular_region	0.625513702864	0.419537844015	8	1
gene-OO714_RS17840	0005886	CC	plasma_membrane	0.3226021054	0.387170801453	10	1
gene-OO714_RS07660	0046278	BP	3,4-dihydroxybenzoate_metabolic_process	11.216617744	0.790992505147	1	2
gene-OO714_RS07660	0003677	MF	DNA_binding	3.2549218884	0.566661158132	1	2
gene-OO714_RS07660	0045893	BP	positive_regulation_of_DNA-templated_transcription	7.91290552947	0.713145961902	5	2
gene-OO714_RS07660	0019439	BP	aromatic_compound_catabolic_process	6.33318288404	0.670107646433	19	2
gene-OO714_RS04580	0043891	MF	glyceraldehyde-3-phosphate_dehydrogenase_(NAD(P)+)_(phosphorylating)_activity	12.3776452577	0.815540865704	1	37
gene-OO714_RS04580	0006006	BP	glucose_metabolic_process	7.82189658275	0.710790332968	1	37
gene-OO714_RS04580	0005737	CC	cytoplasm	2.01969170469	0.51105222557	1	37
gene-OO714_RS04580	0050661	MF	NADP_binding	7.30191500825	0.69706025053	4	37
gene-OO714_RS04580	0006096	BP	glycolytic_process	5.34330016387	0.64033821458	4	27
gene-OO714_RS04580	0051287	MF	NAD_binding	6.65142105267	0.679175868529	6	37
gene-OO714_RS04580	0005576	CC	extracellular_region	0.631795220123	0.420113014421	6	4
gene-OO714_RS04580	0043231	CC	intracellular_membrane-bounded_organelle	0.614125603431	0.418487673595	10	8
gene-OO714_RS04580	0019253	BP	reductive_pentose-phosphate_cycle	2.58310403777	0.538065990994	12	10
gene-OO714_RS04580	1990315	CC	Mcs4_RR-MAPKKK_complex	0.535173888341	0.410921902143	13	1
gene-OO714_RS04580	0030312	CC	external_encapsulating_structure	0.494692244489	0.406825493283	15	3
gene-OO714_RS04580	1901149	MF	salicylic_acid_binding	1.25220958159	0.467181951912	16	2
gene-OO714_RS04580	0005515	MF	protein_binding	0.55591936159	0.412961120155	19	4
gene-OO714_RS04580	0019826	MF	oxygen_sensor_activity	0.500861898214	0.407460359257	21	1
gene-OO714_RS04580	0006735	BP	NADH_regeneration	0.902316021663	0.442625939465	24	2
gene-OO714_RS04580	0003729	MF	mRNA_binding	0.277818696103	0.381232755619	25	2
gene-OO714_RS04580	0031967	CC	organelle_envelope	0.263753178491	0.379270227385	25	2
gene-OO714_RS04580	0009986	CC	cell_surface	0.252269395009	0.377628771728	26	1
gene-OO714_RS04580	0019320	BP	hexose_catabolic_process	0.537362686276	0.411138898009	31	2
gene-OO714_RS04580	0062197	BP	cellular_response_to_chemical_stress	0.475143313518	0.404787289326	33	2
gene-OO714_RS04580	0042651	CC	thylakoid_membrane	0.20079814421	0.369764854617	35	1
gene-OO714_RS04580	0009628	BP	response_to_abiotic_stimulus	0.437165742464	0.400704077179	36	2
gene-OO714_RS04580	0099080	CC	supramolecular_complex	0.20031258475	0.369686138805	36	1
