qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
Tcas000110	CC	0070449	elongin complex	13.696965383	0.842076654729	1	23
Tcas000110	BP	0006368	transcription elongation by RNA polymerase II	9.87943218524	0.761086309982	1	23
Tcas000110	MF	0003746	translation elongation factor activity	3.45364520628	0.574539470852	1	9
Tcas000110	BP	0006414	translational elongation	3.18415625566	0.563797845812	8	9
Tcas000101	CC	0030008	TRAPP complex	11.5460831079	0.798082743929	1	92
Tcas000101	BP	0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	9.11959760768	0.743184710277	1	92
Tcas000101	CC	0005794	Golgi apparatus	6.47740821016	0.674244931491	3	92
Tcas000101	CC	0005783	endoplasmic reticulum	6.00696446262	0.660572269282	4	92
Tcas000104	BP	0045116	protein neddylation	12.341779538	0.814800217282	1	92
Tcas000104	MF	0097602	cullin family protein binding	12.2302165421	0.812489468742	1	92
Tcas000104	CC	0000151	ubiquitin ligase complex	8.4685404941	0.727242989504	1	92
Tcas000104	MF	0031624	ubiquitin conjugating enzyme binding	11.7469746031	0.802356443179	2	92
Tcas000104	MF	0032182	ubiquitin-like protein binding	10.01969969	0.764314761895	4	92
Tcas000104	CC	0016020	membrane	0.011136271532	0.320022743167	6	1
Tcas000104	BP	0009987	cellular process	0.410469258343	0.397726554233	11	92
Tcas000102	CC	0055120	striated muscle dense body	14.3007014987	0.846634487871	1	32
Tcas000102	MF	0051015	actin filament binding	8.91448858528	0.738225684848	1	32
Tcas000102	CC	0071013	catalytic step 2 spliceosome	9.66917091814	0.756203618185	3	32
Tcas000102	CC	0005730	nucleolus	7.08826793678	0.691277594335	7	32
Tcas000107	MF	0004672	protein kinase activity	5.17565567407	0.635030978872	1	86
Tcas000107	CC	0016020	membrane	0.0096926351262	0.318995111545	1	1
Tcas000107	MF	0005524	ATP binding	3.00586291462	0.556439405067	6	86
Tcas000111	MF	0000049	tRNA binding	7.02244157869	0.689478399473	1	26
Tcas000111	MF	0004812	aminoacyl-tRNA ligase activity	0.173776143383	0.365228748393	6	1
Tcas000108	BP	0006952	defense response	6.92834178995	0.6868917151	1	2
Tcas000106	MF	0004519	endonuclease activity	5.8435437499	0.655698100594	1	1
Tcas000114	BP	0006915	apoptotic process	8.16106634775	0.719501263562	1	2
Tcas000114	MF	0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	7.5015141794	0.702386715273	1	2
Tcas000114	CC	0005634	nucleus	3.47131209234	0.575228763157	1	2
Tcas000114	MF	0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	6.79409061629	0.683170717793	4	2
Tcas000114	BP	0006357	regulation of transcription by RNA polymerase II	5.74699073276	0.652786247213	4	2
Tcas000114	MF	0046872	metal ion binding	2.47450083588	0.533107530749	13	2
Tcas000113	BP	0006915	apoptotic process	8.16062658483	0.71949008753	1	2
Tcas000113	MF	0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	7.50110995676	0.702376000361	1	2
Tcas000113	CC	0005634	nucleus	3.47112503904	0.575221474274	1	2
Tcas000113	MF	0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	6.79372451351	0.683160520619	4	2
Tcas000113	BP	0006357	regulation of transcription by RNA polymerase II	5.74668105345	0.65277686869	4	2
Tcas000113	CC	0005576	extracellular region	1.87649861948	0.503602728625	4	1
Tcas000113	BP	0007218	neuropeptide signaling pathway	3.72749343873	0.585033539321	5	1
Tcas000113	MF	0005179	hormone activity	3.75520588155	0.586073694238	12	1
Tcas000113	MF	0046872	metal ion binding	2.47436749623	0.533101376742	19	2
Tcas000112	MF	0034450	ubiquitin-ubiquitin ligase activity	13.6203128785	0.840570881118	1	4
Tcas000112	BP	0000209	protein polyubiquitination	9.0332081481	0.741102897234	1	4
Tcas000112	CC	0005634	nucleus	3.47222514787	0.575264339264	1	4
Tcas000112	MF	0031625	ubiquitin protein ligase binding	10.4841912675	0.774847449062	2	4
Tcas000112	BP	0060255	regulation of macromolecule metabolic process	0.801761224754	0.434713706862	11	1
Tcas000112	MF	0046872	metal ion binding	2.47515170121	0.533137567669	13	4
Tcas000112	BP	0050794	regulation of cellular process	0.633261959265	0.420246904838	14	1
Tcas000112	BP	0009987	cellular process	0.410271006557	0.397704086158	17	4
Tcas000103	CC	0030427	site of polarized growth	10.7395822673	0.780539303258	1	8
Tcas000103	BP	0030833	regulation of actin filament polymerization	10.0106023424	0.764106061789	1	8
Tcas000103	MF	0051015	actin filament binding	8.9122000166	0.738170032918	1	8
Tcas000103	CC	0005884	actin filament	10.6609807032	0.778794803394	2	8
Tcas000103	CC	0030864	cortical actin cytoskeleton	10.1902838806	0.768210693151	3	8
Tcas000103	BP	0016477	cell migration	9.22257394823	0.745653393743	11	8
Tcas000103	CC	0005886	plasma membrane	2.54887285301	0.536514555874	14	8
Tcas000103	CC	0030027	lamellipodium	2.11437319332	0.515833641587	16	2
Tcas000117	MF	0030620	U2 snRNA binding	13.5174514442	0.838543581489	1	1
Tcas000117	CC	0015030	Cajal body	12.5952054075	0.820010798852	1	1
Tcas000117	BP	0000387	spliceosomal snRNP assembly	9.15060118614	0.743929428467	1	1
Tcas000117	MF	0030619	U1 snRNA binding	13.2903966933	0.834041066894	2	1
Tcas000118	MF	1990841	promoter-specific chromatin binding	13.8209823432	0.843697687043	1	2
Tcas000118	CC	0035102	PRC1 complex	13.1403997652	0.831045489071	1	2
Tcas000118	BP	0060538	skeletal muscle organ development	9.66963255458	0.756214396153	1	1
Tcas000118	BP	0000122	negative regulation of transcription by RNA polymerase II	8.91812234645	0.738314033623	2	2
Tcas000118	MF	0046872	metal ion binding	2.47536591035	0.533147452388	3	2
Tcas000275	MF	0005549	odorant binding	10.8555985207	0.783102568802	1	50
Tcas000275	BP	0050911	detection of chemical stimulus involved in sensory perception of smell	9.28467314301	0.747135458865	1	50
Tcas000275	CC	0005886	plasma membrane	2.54959137128	0.536547227425	1	50
Tcas000275	MF	0004984	olfactory receptor activity	9.63354618104	0.755371099003	2	50
Tcas000275	BP	0007165	signal transduction	3.9443577896	0.593073114302	13	50
Tcas000604	MF	0005549	odorant binding	10.8405055921	0.782769882987	1	2
Tcas000604	BP	0050911	detection of chemical stimulus involved in sensory perception of smell	9.2717643284	0.746827784929	1	2
Tcas000604	CC	0005886	plasma membrane	2.54604658281	0.5363859986	1	2
Tcas000604	MF	0004984	olfactory receptor activity	9.62015231572	0.755057697923	2	2
Tcas000604	BP	0007165	signal transduction	3.93887380727	0.592872576824	13	2
Tcas001031	MF	0005509	calcium ion binding	6.91331600136	0.686477052466	1	1
Tcas001588	MF	0005179	hormone activity	10.8023484391	0.781927769766	1	30
Tcas001588	CC	0005615	extracellular space	6.8445206881	0.684572746388	1	30
Tcas001588	BP	0007165	signal transduction	3.94413340278	0.593064911694	1	30
Tcas001588	CC	0016020	membrane	0.174677331365	0.365385493854	3	4
Tcas000379	CC	0016020	membrane	0.921534554827	0.444087050621	1	92
Tcas000379	MF	0003735	structural constituent of ribosome	0.0375299075443	0.33282906934	1	1
Tcas000379	BP	0006412	translation	0.0323736835054	0.330825383524	1	1
Tcas000379	CC	0015934	large ribosomal subunit	0.0652262740288	0.341783259625	2	1
Tcas000379	MF	0016787	hydrolase activity	0.0270206451932	0.328567914518	3	1
Tcas000333	BP	0035020	regulation of Rac protein signal transduction	14.9214441284	0.850362457076	1	10
Tcas000333	MF	0005096	GTPase activator activity	8.77193074068	0.734745307709	1	10
Tcas000333	CC	0005737	cytoplasm	1.53824111699	0.484785532453	1	10
Tcas000333	BP	0032956	regulation of actin cytoskeleton organization	9.36044247424	0.748937079837	3	10
Tcas000333	CC	0005886	plasma membrane	0.529639452584	0.410371234328	3	1
Tcas000333	BP	0007165	signal transduction	3.94412018144	0.593064428371	13	10
Tcas000333	BP	0051058	negative regulation of small GTPase mediated signal transduction	2.74525237511	0.545279021601	18	1
Tcas000138	CC	0016010	dystrophin-associated glycoprotein complex	12.7030947637	0.822213144787	1	10
Tcas000138	CC	0042383	sarcolemma	10.8327344813	0.782598497987	3	10
Tcas001666	MF	0005547	phosphatidylinositol-3,4,5-trisphosphate binding	14.0365744558	0.84502372789	1	18
Tcas001666	BP	0048699	generation of neurons	6.59255303557	0.677515047109	1	14
Tcas001666	CC	0071944	cell periphery	1.94474809257	0.507187534988	1	14
Tcas001666	CC	0005737	cytoplasm	1.53835420035	0.484792151801	2	18
Tcas001666	MF	0005096	GTPase activator activity	3.2756050788	0.567492147715	6	5
Tcas001666	BP	0007165	signal transduction	3.94441013234	0.593075027692	11	18
Tcas001666	BP	0032956	regulation of actin cytoskeleton organization	0.982222877383	0.448603593467	19	1
Tcas000734	MF	0004163	diphosphomevalonate decarboxylase activity	14.0696706587	0.845226388398	1	95
Tcas000734	BP	0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	12.0972000705	0.809720547081	1	95
Tcas000734	CC	0005829	cytosol	3.61594605866	0.580807108551	1	95
Tcas000734	BP	0016126	sterol biosynthetic process	10.5419368238	0.776140426494	2	95
Tcas000734	MF	0005524	ATP binding	3.05180186708	0.55835579204	5	95
Tcas000734	CC	0016020	membrane	0.0112657844836	0.32011158606	5	1
Tcas000734	BP	1902653	secondary alcohol biosynthetic process	7.58644707305	0.704631703043	12	61
Tcas000734	BP	0008203	cholesterol metabolic process	7.26317143674	0.696017944806	15	61
Tcas000734	MF	0030544	Hsp70 protein binding	1.77713627767	0.498265067168	17	14
Tcas000734	MF	0042803	protein homodimerization activity	1.45946829641	0.480113877649	21	14
Tcas000734	MF	0016301	kinase activity	0.0408936770483	0.334062612775	29	1
Tcas000734	BP	0008284	positive regulation of cell population proliferation	1.53766701006	0.484751923288	37	14
Tcas000845	BP	0042776	proton motive force-driven mitochondrial ATP synthesis	13.0477866108	0.829187375471	1	36
Tcas000845	CC	0045261	proton-transporting ATP synthase complex, catalytic core F(1)	8.48359582471	0.727618420167	1	37
Tcas000845	MF	0046933	proton-transporting ATP synthase activity, rotational mechanism	8.12388691517	0.718555328331	1	37
Tcas000845	CC	0005743	mitochondrial inner membrane	5.29014725847	0.638664648213	10	37
Tcas000845	MF	0016787	hydrolase activity	0.105602399944	0.351884951225	16	2
Tcas001011	MF	0000285	1-phosphatidylinositol-3-phosphate 5-kinase activity	14.124623667	0.84556236061	1	7
Tcas001011	BP	1903426	regulation of reactive oxygen species biosynthetic process	10.4499797229	0.774079740185	1	6
Tcas001011	CC	0012506	vesicle membrane	7.33977064825	0.698076001007	1	7
Tcas001011	MF	0052810	1-phosphatidylinositol-5-kinase activity	11.6087367218	0.799419577797	2	6
Tcas001011	BP	0007033	vacuole organization	9.92141017748	0.762054881496	2	7
Tcas001011	CC	0031410	cytoplasmic vesicle	6.36641331265	0.671065045449	2	7
Tcas001011	BP	0032438	melanosome organization	9.83933820908	0.760159285815	3	6
Tcas001011	MF	0005524	ATP binding	3.0516257241	0.55834847172	8	7
Tcas001011	BP	0090382	phagosome maturation	9.03441308921	0.741132002191	9	6
Tcas001011	CC	0098588	bounding membrane of organelle	1.81478267564	0.500304539164	11	1
Tcas001011	BP	0046488	phosphatidylinositol metabolic process	8.36190442524	0.724574225779	13	7
Tcas001011	BP	0006909	phagocytosis	7.83834246036	0.711217020093	14	6
Tcas001011	CC	0012505	endomembrane system	1.57612541198	0.486989646184	14	1
Tcas001011	CC	0045261	proton-transporting ATP synthase complex, catalytic core F(1)	1.07846892899	0.455489268745	16	2
Tcas001011	BP	0006906	vesicle fusion	6.9419155609	0.687265920394	17	6
Tcas001011	MF	0046872	metal ion binding	2.47620736534	0.533186277338	19	7
Tcas001011	BP	0035556	intracellular signal transduction	4.7077202652	0.619744528059	25	7
Tcas001011	MF	0046933	proton-transporting ATP synthase activity, rotational mechanism	1.03274128113	0.45225787251	26	2
Tcas001011	BP	0070925	organelle assembly	4.55126922219	0.614465380671	27	6
Tcas001011	CC	0005743	mitochondrial inner membrane	0.672504863022	0.423773283852	27	2
Tcas001011	BP	0046474	glycerophospholipid biosynthetic process	2.44334381253	0.531665009051	46	1
Tcas001011	BP	0015986	proton motive force-driven ATP synthesis	0.962251569936	0.447133101276	59	2
Tcas001077	MF	0051119	sugar transmembrane transporter activity	10.422163599	0.773454618157	1	93
Tcas001077	BP	0034219	carbohydrate transmembrane transport	7.74956147845	0.708908256512	1	93
Tcas001077	CC	0005886	plasma membrane	2.5496845637	0.536551464614	1	93
Tcas000260	MF	0004364	glutathione transferase activity	10.1113418691	0.76641184204	1	1
Tcas000260	BP	0006749	glutathione metabolic process	8.57199623326	0.729816148206	1	1
Tcas000256	MF	0004364	glutathione transferase activity	10.1495807399	0.767284064493	1	25
Tcas000256	BP	0006749	glutathione metabolic process	6.62610879972	0.678462647771	1	21
Tcas000968	MF	0005524	ATP binding	3.05178906573	0.558355260037	1	91
Tcas000968	BP	0045116	protein neddylation	0.281036997411	0.381674763773	1	2
Tcas000968	CC	0005829	cytosol	0.0823393073004	0.346364888208	1	2
Tcas000968	CC	0005634	nucleus	0.0791049026542	0.345538362196	2	2
Tcas000968	BP	0009987	cellular process	0.00934687315868	0.31873782393	11	2
Tcas000968	MF	0016740	transferase activity	2.34413231437	0.527009323577	13	91
Tcas000968	MF	0140096	catalytic activity, acting on a protein	0.078794632962	0.34545819425	23	2
Tcas000968	MF	0016874	ligase activity	0.0522581818564	0.337892790458	24	1
Tcas000377	BP	0006606	protein import into nucleus	9.92370484189	0.762107767894	1	88
Tcas000377	MF	0031267	small GTPase binding	9.6531674181	0.755829820343	1	88
Tcas000377	CC	0005635	nuclear envelope	8.7304185193	0.733726529319	1	88
Tcas000377	CC	0005829	cytosol	3.61601095082	0.580809586064	4	88
Tcas000914	CC	0017119	Golgi transport complex	12.0385496681	0.808494823509	1	95
Tcas000914	BP	0006891	intra-Golgi vesicle-mediated transport	10.8985484181	0.784048028306	1	95
Tcas000914	MF	0003676	nucleic acid binding	0.061450395976	0.340693904434	1	3
Tcas000914	CC	0000139	Golgi membrane	7.66251020835	0.706631597692	3	93
Tcas000914	BP	0015031	protein transport	5.3159918332	0.639479432551	4	93
Tcas000503	CC	0070822	Sin3-type complex	12.9033823469	0.826276960914	1	29
Tcas000503	BP	0030336	negative regulation of cell migration	12.392597876	0.815849329183	1	29
Tcas000503	CC	0016020	membrane	0.0343059789735	0.33159376	22	1
Tcas001150	BP	0032482	Rab protein signal transduction	13.6892606575	0.841925492705	1	88
Tcas001150	MF	0003924	GTPase activity	6.63029284794	0.67858063513	1	88
Tcas001150	CC	0012505	endomembrane system	4.88086304508	0.625485646209	1	88
Tcas001150	MF	0005525	GTP binding	5.98797977829	0.660009466782	2	88
Tcas001150	CC	0032154	cleavage furrow	0.262793286666	0.379134409882	2	2
Tcas001150	BP	0015031	protein transport	5.44818700853	0.643616427203	4	88
Tcas001150	CC	0031984	organelle subcompartment	0.134282935695	0.357908011658	9	2
Tcas001150	CC	0031410	cytoplasmic vesicle	0.0991233919071	0.350414575756	12	1
Tcas001150	CC	0031090	organelle membrane	0.0865411225307	0.347414750941	16	2
Tcas001150	BP	0046907	intracellular transport	0.0940756116652	0.34923537789	25	1
Tcas001193	MF	0019208	phosphatase regulator activity	10.1185582586	0.766576572808	1	57
Tcas001193	BP	0007165	signal transduction	2.77596788552	0.546621148247	1	39
Tcas001193	CC	0005737	cytoplasm	1.5383816989	0.484793761394	1	57
Tcas001193	MF	0019901	protein kinase binding	8.90214456676	0.737925426293	2	52
Tcas001193	MF	0004857	enzyme inhibitor activity	8.30562328595	0.723158824692	4	57
Tcas001148	MF	0008270	zinc ion binding	5.07308416478	0.631741337402	1	6
Tcas001148	MF	0003676	nucleic acid binding	2.16509428844	0.51835104607	5	6
Tcas001609	BP	0030182	neuron differentiation	8.10468120358	0.718065840391	1	88
Tcas001609	MF	0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	7.0976365911	0.691532982249	1	88
Tcas001609	CC	0005634	nucleus	3.47390365838	0.5753297282	1	90
Tcas001609	MF	0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	6.62569863064	0.678451079273	2	88
Tcas001609	BP	0006357	regulation of transcription by RNA polymerase II	5.60455118703	0.648445511765	11	88
Tcas001609	MF	0046872	metal ion binding	2.44159422194	0.53158373376	11	89
Tcas001609	BP	0048749	compound eye development	0.149202083596	0.360785947407	27	1
Tcas001609	BP	0007444	imaginal disc development	0.147410492196	0.360448195517	28	1
Tcas000673	MF	0003979	UDP-glucose 6-dehydrogenase activity	11.535696155	0.797860768374	1	93
Tcas000673	BP	0006065	UDP-glucuronate biosynthetic process	8.81974810302	0.735915841599	1	71
Tcas000673	CC	0005634	nucleus	3.47394836526	0.575331469609	1	93
Tcas000673	MF	0051287	NAD binding	6.76082462745	0.682243025434	2	93
Tcas000673	BP	0006024	glycosaminoglycan biosynthetic process	6.84582507078	0.684608941459	3	93
Tcas000673	CC	0005737	cytoplasm	0.0161765135294	0.323167541304	8	1
Tcas000673	BP	0007509	mesoderm migration involved in gastrulation	1.0159214007	0.451051329095	30	5
Tcas000673	BP	0007427	epithelial cell migration, open tracheal system	0.977017484469	0.448221770842	31	5
Tcas000673	BP	0007367	segment polarity determination	0.856633508027	0.439089130941	33	5
Tcas000673	BP	0015015	heparan sulfate proteoglycan biosynthetic process, enzymatic modification	0.77252767769	0.43232143993	40	5
Tcas000673	BP	0030204	chondroitin sulfate metabolic process	0.710793548875	0.42711604806	47	5
Tcas000673	BP	0050650	chondroitin sulfate proteoglycan biosynthetic process	0.673680223372	0.423877292705	54	5
Tcas000673	BP	0008543	fibroblast growth factor receptor signaling pathway	0.650850179507	0.421840515487	57	5
Tcas000673	BP	0016055	Wnt signaling pathway	0.100607183275	0.350755458626	101	1
Tcas000246	MF	0070123	transforming growth factor beta receptor activity, type III	13.4159323707	0.836535161312	1	59
Tcas000246	BP	0007178	cell surface receptor protein serine/threonine kinase signaling pathway	11.0497173321	0.787360991279	1	93
Tcas000246	CC	0043235	receptor complex	8.93403473124	0.738700704608	1	92
Tcas000246	MF	0016362	activin receptor activity, type II	12.7766490702	0.823709251761	2	59
Tcas000246	BP	0071363	cellular response to growth factor stimulus	10.261046029	0.769817236695	2	93
Tcas000246	CC	0005886	plasma membrane	2.51094179686	0.534783216121	3	92
